seats_x,is_trial_x,total_usage,avg_usage_duration,total_errors,beta_feature_used,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,escalations,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,auto_renew_flag,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_x_Enterprise,plan_tier_x_Pro,plan_tier_y_Enterprise,plan_tier_y_Pro,billing_frequency_monthly,churn_probability,health_score,risk_segment
11,True,642,2312.478260869565,26,True,4.0,26.75,95.0,4.0,0.0,52,10348,124176,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.04,96.0,Low Risk
23,False,379,2988.05,18,True,4.0,29.5,39.25,4.0,0.0,23,1127,13524,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.015,98.5,Low Risk
19,False,791,3292.4305555555557,37,True,4.0,49.75,119.0,5.0,0.0,19,3781,45372,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.985,1.5,High Risk
2,False,628,3221.1639344262294,33,True,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,34,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04,96.0,Low Risk
34,False,734,2950.4675324675327,38,True,1.0,36.0,135.0,3.0,0.0,36,7164,85968,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,0.96,4.0,High Risk
11,True,1005,2709.29702970297,47,True,1.0,32.0,175.0,4.0,0.0,31,1519,18228,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,0.015,98.5,Low Risk
21,False,232,2754.7272727272725,8,True,4.0,26.25,120.5,4.0,0.0,21,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.05,95.0,Low Risk
9,False,439,3082.7179487179487,17,True,3.0,37.0,69.66666666666667,4.0,0.0,29,5771,69252,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.795,20.5,High Risk
22,False,725,2919.7894736842104,43,True,4.0,40.25,68.25,3.6666666666666665,1.0,22,1078,12936,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0.015,98.5,Low Risk
19,False,654,3140.651515151515,46,True,2.0,41.0,72.0,3.5,0.0,19,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.025,97.5,Low Risk
3,False,528,3089.2363636363634,33,True,4.0,40.25,74.0,3.5,0.0,18,3582,42984,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,0.93,7.0,High Risk
50,False,430,2581.1428571428573,22,True,4.0,42.25,78.25,3.75,0.0,64,12736,152832,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,0.01,99.0,Low Risk
4,False,647,3154.8064516129034,33,True,5.0,27.2,109.4,4.0,0.0,6,1194,14328,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,0.005,99.5,Low Risk
5,True,376,3269.6153846153848,31,True,8.0,30.75,82.5,4.25,1.0,13,2587,31044,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.02,98.0,Low Risk
3,False,266,3580.6071428571427,20,True,4.0,31.5,101.0,4.5,0.0,14,266,3192,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.01,99.0,Low Risk
41,False,405,2832.0238095238096,36,True,3.0,11.0,78.0,3.0,0.0,41,2009,24108,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.005,99.5,Low Risk
36,False,818,3350.098765432099,27,True,3.0,48.333333333333336,43.0,3.5,0.0,36,1764,21168,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,0.0,
23,False,516,3616.46,33,True,1.0,72.0,111.0,0.0,0.0,28,532,6384,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.01,99.0,Low Risk
3,False,461,3092.9565217391305,31,True,5.0,28.8,96.4,4.0,0.0,50,950,11400,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.04,96.0,Low Risk
38,False,461,3128.744680851064,32,True,3.0,26.666666666666668,107.33333333333333,4.0,0.0,38,1862,22344,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.01,99.0,Low Risk
16,True,610,2953.5333333333333,29,True,5.0,45.8,96.6,4.0,0.0,74,1406,16872,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.025,97.5,Low Risk
15,False,465,2817.204081632653,18,True,5.0,37.8,76.0,4.0,0.0,15,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,0.25,75.0,Low Risk
5,False,446,3027.7906976744184,19,True,1.0,56.0,12.0,0.0,0.0,11,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.84,16.0,High Risk
1,False,244,3279.769230769231,19,True,5.0,23.8,88.6,3.6666666666666665,0.0,1,199,2388,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0.115,88.5,Low Risk
21,False,481,2748.3478260869565,17,True,2.0,36.5,78.0,3.0,0.0,21,1029,12348,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.015,98.5,Low Risk
9,False,623,3061.359375,38,True,5.0,38.6,68.2,3.75,0.0,30,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.935,6.5,High Risk
9,False,627,3003.7301587301586,29,True,4.0,40.0,63.25,4.666666666666667,1.0,14,2786,33432,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,100.0,Low Risk
13,True,523,3422.269230769231,24,True,5.0,27.4,46.6,4.0,0.0,13,2587,31044,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0.005,99.5,Low Risk
23,False,315,3120.3,11,True,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,23,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.04,96.0,Low Risk
105,False,685,3119.4117647058824,30,True,2.0,38.5,75.0,3.5,0.0,105,0,0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.005,99.5,Low Risk
15,False,404,3109.4146341463415,20,True,4.0,45.0,29.5,3.25,0.0,21,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,0.05,95.0,Low Risk
20,False,601,2990.4920634920636,34,True,3.0,29.333333333333332,90.0,4.666666666666667,0.0,20,980,11760,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,0.015,98.5,Low Risk
1,False,565,2925.864406779661,26,True,5.0,21.8,66.2,4.0,1.0,40,7960,95520,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,0.92,8.0,High Risk
92,False,685,3337.190476190476,32,True,5.0,29.2,95.0,3.75,0.0,92,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.03,97.0,Low Risk
8,True,565,3233.189655172414,38,True,6.0,28.5,78.83333333333333,4.5,0.0,9,1791,21492,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.02,98.0,Low Risk
6,False,893,2857.176470588235,46,True,3.0,64.0,123.0,4.0,0.0,31,1519,18228,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.995,0.5,High Risk
47,True,560,3092.5535714285716,23,True,3.0,46.333333333333336,67.0,4.333333333333333,0.0,47,893,10716,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.015,98.5,Low Risk
11,False,185,4199.722222222223,15,True,2.0,57.5,128.5,0.0,0.0,62,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0.075,92.5,Low Risk
13,True,543,2949.627450980392,35,True,3.0,32.666666666666664,88.0,5.0,0.0,13,247,2964,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,0.005,99.5,Low Risk
18,False,1053,3230.5247524752476,55,True,3.0,32.666666666666664,80.66666666666667,5.0,0.0,18,882,10584,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,1.0,0.0,
30,True,484,2616.52,22,True,6.0,49.833333333333336,118.33333333333333,4.0,0.0,30,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,0.005,99.5,Low Risk
3,False,429,2836.3571428571427,17,True,5.0,44.8,71.6,5.0,0.0,5,995,11940,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.04,96.0,Low Risk
148,True,486,3506.4583333333335,20,True,5.0,45.2,101.6,3.8,0.0,148,7252,87024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,0.0,100.0,Low Risk
25,False,498,3019.68,22,True,4.0,16.25,105.0,4.333333333333333,0.0,46,2254,27048,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,0.03,97.0,Low Risk
32,False,551,3027.735849056604,24,True,3.0,4.666666666666667,122.33333333333333,4.0,0.0,32,6368,76416,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.035,96.5,Low Risk
3,False,394,3754.4444444444443,14,True,7.0,40.57142857142857,112.0,3.75,0.0,3,147,1764,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,0.02,98.0,Low Risk
19,False,791,3292.4305555555557,37,True,4.0,49.75,119.0,5.0,0.0,19,3781,45372,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.995,0.5,High Risk
11,True,1005,2709.29702970297,47,True,1.0,32.0,175.0,4.0,0.0,23,1127,13524,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0.01,99.0,Low Risk
2,False,667,3088.107692307692,32,True,2.0,66.0,79.0,4.0,1.0,2,398,4776,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,0.01,99.0,Low Risk
21,True,808,3064.2168674698796,46,True,3.0,24.666666666666668,89.66666666666667,5.0,0.0,21,4179,50148,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,0.015,98.5,Low Risk
6,False,446,2874.469387755102,27,True,2.0,41.0,152.0,4.5,0.0,14,2786,33432,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0.005,99.5,Low Risk
21,True,808,3064.2168674698796,46,True,3.0,24.666666666666668,89.66666666666667,5.0,0.0,23,1127,13524,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,0.015,98.5,Low Risk
28,False,285,3529.846153846154,15,True,4.0,26.0,98.25,3.0,0.0,28,532,6384,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,100.0,Low Risk
70,True,507,3189.6666666666665,28,True,4.0,37.25,88.25,3.0,1.0,70,3430,41160,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,0.005,99.5,Low Risk
9,False,597,2928.2033898305085,31,True,2.0,18.5,141.0,4.5,1.0,56,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0.04,96.0,Low Risk
11,False,636,3088.828125,34,True,3.0,31.666666666666668,95.33333333333333,4.5,1.0,22,418,5016,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.925,7.5,High Risk
20,False,614,3369.4918032786886,25,True,7.0,38.285714285714285,110.42857142857143,3.5,0.0,20,3980,47760,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.025,97.5,Low Risk
8,False,393,3264.5853658536585,12,True,2.0,50.0,82.5,0.0,0.0,23,4577,54924,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.935,6.5,High Risk
50,True,507,3089.156862745098,34,True,3.0,42.0,58.666666666666664,4.666666666666667,0.0,50,9950,119400,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.0,100.0,Low Risk
8,False,599,2802.383333333333,33,True,5.0,24.2,56.8,4.333333333333333,0.0,12,588,7056,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.015,98.5,Low Risk
20,False,418,2812.8048780487807,22,True,2.0,34.5,61.5,3.5,0.0,20,0,0,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,0.945,5.5,High Risk
7,False,473,3081.978723404255,16,True,3.0,58.0,76.0,3.0,0.0,7,133,1596,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0.035,96.5,Low Risk
9,False,535,2769.8,38,True,2.0,23.0,91.0,3.0,0.0,20,980,11760,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,0.01,99.0,Low Risk
24,True,742,2924.2361111111113,35,True,3.0,27.333333333333332,72.66666666666667,0.0,1.0,51,2499,29988,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,0.02,98.0,Low Risk
14,False,552,3040.1346153846152,36,True,5.0,43.0,104.0,4.0,1.0,14,266,3192,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0.0,100.0,Low Risk
53,False,376,2969.2432432432433,18,True,6.0,35.333333333333336,84.33333333333333,3.3333333333333335,1.0,53,0,0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.025,97.5,Low Risk
7,False,360,2846.75,20,True,7.0,32.0,100.57142857142857,4.0,0.0,14,266,3192,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.835,16.5,High Risk
